Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,34281,ww15936259833MGs1sWYKnPDEVPZlyp4k1cEvZcD0T,20,A,8,9,2,11,8,9,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34496,ww1596390815lGo3OWzzeQik9RJPS7E28CPsinttBY,20,A,2,7,15,0,2,7,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34043,ww1591361268bkAxc5RLV5S6RlXdoY03dxtfdjuvPF,20,A,15,17,2,3,15,17,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34725,ww15975236753D4dzyh9mm0ldrg9l9pHqN1SwnsjQG,20,A,14,16,3,3,14,16,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34706,ww15974798565sURhHOMjcmPtzdTjPt9ZqgV9JZwaO,20,A,15,17,2,3,15,17,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34298,ww1593875613KvBa5jwCT0nv4WNU8Ad8SoecnSQFFB,20,A,13,16,4,2,13,16,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34727,ww1597527877mHNp4PqKDDSuG4Unnb0JS0TcC452Yv,20,A,13,16,6,0,13,16,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34344,ww1594376236y4IxWOP0BEpOXYcF5vCy2BAdlr8yqU,20,A,5,8,7,7,5,8,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34578,ww1596896402a4Ya7HNFRZPCi8QGNuZ27HVKox71fS,20,A,15,17,3,2,15,17,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34427,ww1595765725n3hfiakvb8B9i4kaoEC7pwuYLLPHfo,20,A,8,12,9,1,8,12,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34431,ww1595843317t0ijR38kRRu2DWxdwGXjTR7uQrEB6r,20,A,3,7,11,4,3,7,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34368,ww15948232309E5IsRk4uqkdEl3v13B0f526YsptyD,20,A,15,17,2,3,15,17,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34593,ww1597057761gC8GsiUOLMi0QrLZPF6lOqV0qyVeuq,20,A,19,21,1,0,19,21,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34574,ww1596886328eVN8nd494VVrvuZLjqAfEBD9GNXq2h,20,A,3,8,13,1,3,8,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34263,ww1593437702XirLrE7DT3NPazcmlx0hSRpX8UmlBt,20,A,14,17,4,1,14,17,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33993,ww1591109170jL28ywrSnfLoa40tvGbNMzp5XyPTze,20,A,15,18,3,1,15,18,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34580,ww15969055116746la9mtqF8kPPcgI9iUE5OwArImA,20,A,9,12,7,3,9,12,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34838,ww1597421474GXxCEbkPpscvAoQ8uGWo9QvWOlR367,20,A,13,16,6,0,13,16,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34129,ww1591887513R7aydF9RK4Xy9US6vLlxgIi3dNOGUt,20,A,14,17,5,0,14,17,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34463,ww1596138421vbiSrYnZ5JQJ40FIKGNOOyJwuk0M8J,20,A,6,10,9,3,6,10,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34124,ww1591808260QFXJH3udDNb9910BQwO7ovuSLa5kbg,20,A,18,20,2,0,18,20,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34808,ww1597212161fJYFf6GZYgclmHklOLiGFPEqjFoRUW,20,A,18,20,2,0,18,20,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34606,ww1597141988ghysNPi2KwoYlPbR728RL3IL8ptP6h,20,A,19,21,1,0,19,21,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33965,ww1591016934obV0otLEzyMeXRExfwv8HM1cRWvtD4,20,A,20,22,0,0,20,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34076,ww1591520457UMl88oGUprmBS1jme8nAdlpcGj3rlY,20,A,14,15,0,7,14,15,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34608,ww1597147098LWfDiHlJRd7QlN3zsn58yWv3CGHinq,20,A,13,16,5,1,13,16,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34278,ww1593610982B6uRtaddV8zlIN2GgkanTRVhO8BmEx,20,A,12,14,4,4,12,14,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34230,ww1593070323L8v2mHJWDJ4maoFCC9YafsIDdh3FuA,20,A,16,18,2,2,16,18,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34678,ww1597414048DTUFPk6cKmJd7LQtG0Pd70n8ByAzic,20,A,8,12,9,1,8,12,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34267,ww1593457127Nbk6is3NmSheB3ulx0TCnXuASxRJs5,20,A,7,9,5,8,7,9,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34119,ww1591786263DTdO8BRZpJkBmWVHJE3Qx19yhNeFn9,20,A,5,10,12,0,5,10,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34591,ww15970469167lNVW5SOOE6HekK02u5YKtL1BmMvpo,20,A,8,9,2,11,8,9,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33971,ww1591022935UdF5yJSFrgyCpkBa1Ljy9VbUNICJ0o,20,A,20,22,0,0,20,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34419,ww1595629464ZXN61GelpU66Hz85t8p17Ej0afdjMz,20,A,16,19,3,0,16,19,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34600,ww1597084692QyY6CKN7TmADSqzVhC2thaM2wxqjlN,20,A,12,15,7,0,12,15,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34800,ww1597147890ntLpriCdaVcdM7V2nY5cKYtqUaWCEI,20,A,11,14,6,2,11,14,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
