Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,33198,wb1596021713wol1vpmrbfTRrZBWc9JDrLb0lwCIgo,19,A,15,28,3,4,15,19,2,4,9,9,1,0,8,9,2,4,10,10,0,0,,,,,,,,,,,,,,,,
,,32186,wb1590999801jD3OcwfV1ONSh8XI8jx03is7E52TEl,19,A,15,28,6,1,13,18,6,1,10,10,0,0,9,10,4,1,7,8,2,0,,,,,,,,,,,,,,,,
,,33508,wb1597315254VoCd3bEkVzE9Mzx54wcj7MfW9mpe6H,19,A,16,28,0,7,15,19,0,6,9,9,0,1,11,11,0,4,8,8,0,2,,,,,,,,,,,,,,,,
,,32785,wb1593356348HjCMtWt3doCmuUpEYDNA2Nqk10tFqo,19,A,17,31,4,0,16,21,4,0,10,10,0,0,10,11,4,0,10,10,0,0,,,,,,,,,,,,,,,,
,,33695,wb1592299950uhd6PM9AXKXMMh37jtjC2JX5rmOlPV,19,A,19,34,0,1,19,24,0,1,10,10,0,0,14,14,0,1,10,10,0,0,,,,,,,,,,,,,,,,
,,32216,wb1591013710ny3dJI0ORZhtKMfUmyK9VK82RAFemh,19,A,16,30,5,0,15,20,5,0,10,10,0,0,11,12,3,0,7,8,2,0,,,,,,,,,,,,,,,,
,,33616,wb1597439741NJhxCp4ZwVpDkv9uTtuA7MvjOkXw7x,19,A,18,33,2,0,18,23,2,0,10,10,0,0,14,14,1,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32336,wb1591174313GEj8TTypRK2KD5jTcWjCMrbubrj4fw,19,A,13,25,5,5,11,15,5,5,10,10,0,0,7,8,3,4,6,7,2,1,,,,,,,,,,,,,,,,
,,33561,wb1597398548fd1XzQE0xBlM4ewoT6h4o4RQMIhm13,19,A,6,16,19,0,4,10,15,0,5,6,4,0,0,4,11,0,5,6,4,0,,,,,,,,,,,,,,,,
,,32606,wb1592137473w5bgkijx5zOujWKiELEk2XJBZIySM2,19,A,10,21,9,5,8,13,8,4,8,8,1,1,8,9,2,4,2,4,6,0,,,,,,,,,,,,,,,,
,,33847,wb15971550823czJr0I0aVuXvZJXfCdXY8cQyg37eA,19,A,9,18,9,8,7,11,8,6,7,7,1,2,3,5,5,5,5,6,3,1,,,,,,,,,,,,,,,,
,,33757,wb159584288395WViBWEtjuHhha1nCBzhP5WH3mPVu,19,A,14,27,5,3,12,17,5,3,10,10,0,0,11,12,2,1,4,5,3,2,,,,,,,,,,,,,,,,
,,32593,wb1592042599iZXPluIrV5AQS5G92RmkyIflXvNNMX,19,A,17,31,4,0,16,21,4,0,10,10,0,0,14,14,1,0,6,7,3,0,,,,,,,,,,,,,,,,
,,32435,wb1591434089KMXpcnwhfYh2rjNwDD1bU5JaFOjugt,19,A,18,32,2,1,17,22,2,1,10,10,0,0,12,13,2,0,9,9,0,1,,,,,,,,,,,,,,,,
,,32659,wb1592487117mRB7ydBoZqiq4Wycchf0RNe7KzghHd,19,A,15,28,4,3,14,19,3,3,9,9,1,0,9,10,2,3,9,9,1,0,,,,,,,,,,,,,,,,
,,32450,wb159146340369rrdcHNQg44WPdi6RmMCEbkdhwArL,19,A,19,34,1,0,19,24,1,0,10,10,0,0,15,15,0,0,9,9,1,0,,,,,,,,,,,,,,,,
,,33024,wb1594667014r5pi8gbyZqFj2LfeRfb8fJCytOa0Qs,19,A,18,32,3,0,18,23,2,0,9,9,1,0,12,13,2,0,10,10,0,0,,,,,,,,,,,,,,,,
,,32808,wb1593439442hHFbFtVvzQ649xyugmzoDQYZFgtMJe,19,A,19,34,1,0,19,24,1,0,10,10,0,0,14,14,1,0,10,10,0,0,,,,,,,,,,,,,,,,
,,33719,wb1593679838sML2VC9OH5ABhHyzwerw2kNLh3ELnG,19,A,14,25,4,6,11,15,4,6,10,10,0,0,9,10,3,2,5,5,1,4,,,,,,,,,,,,,,,,
,,33084,wb1595167625OycZELX9iO3OWuKjp5yJBkglErSn9B,19,A,14,27,6,2,13,18,5,2,9,9,1,0,8,9,4,2,9,9,1,0,,,,,,,,,,,,,,,,
,,32434,wb1591430876AAG8uYyEnuIVrkwi9m0DtL31LkmtJx,19,A,15,29,6,0,14,19,6,0,10,10,0,0,11,12,3,0,6,7,3,0,,,,,,,,,,,,,,,,
,,32647,wb1592404403uF8m3xb5vW2ckzLZLoqGbYMxHylYHD,19,A,12,23,5,7,9,13,5,7,10,10,0,0,7,8,3,4,4,5,2,3,,,,,,,,,,,,,,,,
,,32589,wb1592035961JvPlzWiSL7RinovUIe4OV2igTgn7Vb,19,A,11,22,9,4,8,13,9,3,9,9,0,1,9,10,2,3,1,3,7,0,,,,,,,,,,,,,,,,
,,32260,wb1591037452u825JgnWNNHHNMnrYLtQxcPzjsuLU8,19,A,12,24,10,1,12,17,7,1,6,7,3,0,7,9,5,1,7,8,2,0,,,,,,,,,,,,,,,,
,,33584,wb1597415849hup3S4CLl2BNfcZRmlEw6xKszI80l7,19,A,10,22,12,1,9,14,10,1,7,8,2,0,6,8,6,1,5,6,4,0,,,,,,,,,,,,,,,,
,,33116,wb1595413010NeMbUXQ82xXU9lnAxAgF0ZjP0TiQ7o,19,A,12,25,10,0,11,17,8,0,7,8,2,0,8,10,5,0,6,7,3,0,,,,,,,,,,,,,,,,
,,32913,wb1593875062tS82OAhGJq3ZP2U4gMc6TeBqOR0fpk,19,A,20,35,0,0,20,25,0,0,10,10,0,0,15,15,0,0,10,10,0,0,,,,,,,,,,,,,,,,
,,32829,wb1593518101S6ZX8jidzXWJHnCwu04Tfoe0zIWgCz,19,A,20,35,0,0,20,25,0,0,10,10,0,0,15,15,0,0,10,10,0,0,,,,,,,,,,,,,,,,
,,32664,wb1592505726PWe8prxjvYFdMkZW2F0IG8FaWG2XaK,19,A,15,29,6,0,15,20,5,0,9,9,1,0,11,12,3,0,7,8,2,0,,,,,,,,,,,,,,,,
,,32285,wb1591093145dbHEiMmv4IbM7Vsgkv9iAQfZU7k2sA,19,A,18,32,2,1,17,22,2,1,10,10,0,0,11,12,2,1,10,10,0,0,,,,,,,,,,,,,,,,
,,32400,wb1591349854z8oYLHbRBwAe8YUSv2KLWZ9Y3rgWJw,19,A,18,31,1,3,17,21,1,3,10,10,0,0,11,11,1,3,10,10,0,0,,,,,,,,,,,,,,,,
,,32743,wb1593116193483TLF0ibYn5YoPclnH2PAm1hvUzQI,19,A,13,25,9,1,11,16,8,1,9,9,1,0,6,8,6,1,7,8,2,0,,,,,,,,,,,,,,,,
,,33507,wb1597314820yzOXJ9JOSjTFSLxNClg9GfEkPUmIoH,19,A,16,29,3,3,14,19,3,3,10,10,0,0,11,11,1,3,7,8,2,0,,,,,,,,,,,,,,,,
,,33054,wb1594897417Dxjo5DEFYAiYGXml9MVLBwKPIstqkP,19,A,13,25,5,5,11,16,5,4,9,9,0,1,9,10,2,3,5,6,3,1,,,,,,,,,,,,,,,,
,,32392,wb1591344562oxIx7MZGeW9zX4zUeFFgvCOavtsoOQ,19,A,18,33,2,0,18,23,2,0,10,10,0,0,14,14,1,0,9,9,1,0,,,,,,,,,,,,,,,,
,,33303,wb1596466201ZFSrzdj35Q95NtpKZx0IKyx6w9LPsP,19,A,16,28,1,6,14,18,1,6,10,10,0,0,9,9,1,5,9,9,0,1,,,,,,,,,,,,,,,,
,,32220,wb1591015161GCRhXweThZJrfvX0d2aNsNgrYPFXNt,19,A,9,20,13,2,9,14,9,2,5,6,4,0,8,9,4,2,3,5,5,0,,,,,,,,,,,,,,,,
,,32883,wb1593712550YhsmzoKeSXA7KebhVHz05A3JbzADF1,19,A,17,31,4,0,16,21,4,0,10,10,0,0,11,12,3,0,9,9,1,0,,,,,,,,,,,,,,,,
,,33269,wb1596368190yc0NmldtRFSG8oHWBdrzJ4IDRpSwFe,19,A,13,25,8,2,10,15,8,2,10,10,0,0,8,9,4,2,5,6,4,0,,,,,,,,,,,,,,,,
,,32531,wb1591709533GcGiV5hKMVF8AgPp3pAbhPOZfKYwAr,19,A,14,26,6,3,11,16,6,3,10,10,0,0,7,8,4,3,7,8,2,0,,,,,,,,,,,,,,,,
,,32354,wb15912003298fVxjWayjcVsaeEGzYnyn8y9lcPHoH,19,A,8,19,16,0,6,12,13,0,6,7,3,0,6,8,7,0,2,4,6,0,,,,,,,,,,,,,,,,
,,32495,wb1591614179zBaY6YL2NVnVGTf1QX71e6Rw2Htebk,19,A,0,6,27,2,0,4,20,1,0,2,7,1,0,3,11,1,0,1,9,0,,,,,,,,,,,,,,,,
,,32361,wb1591209382o2oyeFH5YSeWTWECXAuEayT1RGu1C7,19,A,13,25,8,2,11,16,7,2,9,9,1,0,10,11,2,2,3,5,5,0,,,,,,,,,,,,,,,,
,,33288,wb1596442120xA6stW8A2UDolFWxE0NfguOGZpn8mG,19,A,10,22,13,0,8,14,11,0,7,8,2,0,6,8,7,0,5,6,4,0,,,,,,,,,,,,,,,,
,,33540,wb15973555285ge09D5v8FkS2P9gkK2qylqhNe90Si,19,A,5,14,14,7,3,8,11,6,5,6,3,1,0,2,8,5,5,6,3,1,,,,,,,,,,,,,,,,
,,32490,wb1591609468H0mG0VyYAnBK9JxFpeRBLBGAncrZvI,19,A,12,24,7,4,10,15,6,4,9,9,1,0,6,7,4,4,7,8,2,0,,,,,,,,,,,,,,,,
,,33074,wb1595070107ST2sGlHze2f1A9ssTMdQMNufkOwvac,19,A,12,24,10,1,10,15,9,1,9,9,1,0,6,8,6,1,6,7,3,0,,,,,,,,,,,,,,,,
,,33448,wb15971344184jAXP92MLhdgr19f7CNZ3Al596A6rQ,19,A,0,7,28,0,0,4,21,0,1,3,7,0,0,2,13,0,0,2,8,0,,,,,,,,,,,,,,,,
